Fecha;Producto;Categoría;Cantidad;Precio;Total;Pago;Costo;;;;
20/09/2023;Quinua;Granos;7;67.29;471.03;Yape;304.56;;;;
7/08/2025;Lentejas;Granos;4;74.01;296.04;Tarjeta;228.01;;;;
8/04/2021;Trigo;Granos;9;85.77;771.93;Yape;521.81;;;;
21/01/2021;Pavo;Carnes;10;43.79;437.9;Yape;328.31;;;;
10/11/2023;Melón;Frutas;6;27.5;165;Tarjeta;113.21;;;;
13/01/2022;Lentejas;Granos;3;77.31;231.93;Tarjeta;169.61;;;;
14/11/2022;Aceite;Abarrotes;9;33.01;297.09;Efectivo;247.13;;;;
27/07/2022;Sandía;Frutas;2;88.01;176.02;Transferencia;121.73;;;;
1/08/2020;Res;Carnes;3;83.49;250.47;Tarjeta;186.49;;;;
23/11/2024;Leche;Lácteos;3;33.12;99.36;Transferencia;53.48;;;;
30/04/2024;Mantequilla;Lácteos;6;68.62;411.72;Yape;220.06;;;;
26/05/2021;Sandía;Frutas;7;82.55;577.85;Transferencia;295.06;;;;
15/02/2022;Pavo;Carnes;2;54.82;109.64;Transferencia;76.53;;;;
16/12/2020;Cerdo;Carnes;10;88.28;882.8;Transferencia;452.36;;;;
11/03/2022;Pollo;Carnes;3;74.22;222.66;Tarjeta;199.33;;;;
2/11/2021;Rosquilla;Panadería;1;72;72;Tarjeta;44.65;;;;
8/08/2021;Azúcar;Abarrotes;1;73.76;73.76;Yape;59.26;;;;
4/04/2025;Mantequilla;Lácteos;3;45.26;135.78;Yape;104.5;;;;
16/07/2024;Mantequilla;Lácteos;10;47.54;475.4;Tarjeta;367.88;;;;
2/11/2022;Pescado;Carnes;10;77.32;773.2;Plin;418.99;;;;
12/05/2025;Plátano;Frutas;7;57.83;404.81;Transferencia;226.3;;;;
9/08/2022;Kéfir;Lácteos;9;91.52;823.68;Tarjeta;475.49;;;;
14/02/2023;Frejoles;Granos;8;97.96;783.68;Yape;462;;;;
16/12/2024;Naranja;Frutas;1;96.36;96.36;Yape;58.5;;;;
7/06/2025;Trigo;Granos;7;56.87;398.09;Tarjeta;352.05;;;;
24/05/2022;Leche;Lácteos;3;66.96;200.88;Yape;169.17;;;;
26/01/2020;Pollo;Carnes;9;24.54;220.86;Tarjeta;127.14;;;;
26/04/2025;Empanada;Panadería;2;21.61;43.22;Tarjeta;35.82;;;;
11/07/2022;Mantequilla;Lácteos;2;53.14;106.28;Efectivo;61.63;;;;
10/07/2020;Uva;Frutas;7;13.07;91.49;Transferencia;47.08;;;;
2/09/2020;Pollo;Carnes;2;28.19;56.38;Transferencia;49.65;;;;
12/01/2025;Pavo;Carnes;3;78.76;236.28;Efectivo;183.96;;;;
25/08/2025;Pan francés;Panadería;8;72.46;579.68;Plin;463.18;;;;
8/02/2020;Pan integral;Panadería;1;56.33;56.33;Tarjeta;40.89;;;;
26/04/2021;Quinua;Granos;3;8.58;25.74;Yape;15.87;;;;
18/10/2023;Sal;Abarrotes;8;36.94;295.52;Efectivo;211.36;;;;
12/02/2024;Pera;Frutas;4;61.57;246.28;Efectivo;137;;;;
18/12/2024;Garbanzos;Granos;2;44.72;89.44;Transferencia;55.7;;;;
27/08/2023;Azúcar;Abarrotes;7;65.09;455.63;Efectivo;266.46;;;;
6/02/2022;Queque;Panadería;2;27.14;54.28;Plin;40.94;;;;
7/03/2024;Cordero;Carnes;5;79.62;398.1;Yape;267.38;;;;
9/06/2020;Garbanzos;Granos;2;81.87;163.74;Yape;131.71;;;;
29/12/2020;Pera;Frutas;5;43.55;217.75;Yape;170.81;;;;
22/05/2021;Empanada;Panadería;9;62.06;558.54;Plin;443.43;;;;
18/12/2020;Arvejas;Granos;1;19.3;19.3;Yape;13.25;;;;
27/06/2025;Atún;Abarrotes;10;44.15;441.5;Tarjeta;359.21;;;;
4/01/2023;Naranja;Frutas;2;5.28;10.56;Yape;6.23;;;;
25/11/2022;Queque;Panadería;9;92.4;831.6;Transferencia;602.26;;;;
22/06/2024;Atún;Abarrotes;1;28.61;28.61;Tarjeta;19.99;;;;
5/03/2022;Galletas;Abarrotes;10;61.81;618.1;Transferencia;536.72;;;;
7/09/2024;Rosquilla;Panadería;9;3.76;33.84;Efectivo;24.69;;;;
2/02/2024;Crema;Lácteos;9;42.97;386.73;Yape;299.05;;;;
4/04/2020;Yogurt;Lácteos;10;3.36;33.6;Yape;18.87;;;;
6/05/2025;Cerdo;Carnes;7;98.21;687.47;Efectivo;440.21;;;;
25/01/2025;Empanada;Panadería;6;45.8;274.8;Tarjeta;193.94;;;;
17/01/2023;Queque;Panadería;6;4.05;24.3;Transferencia;21.06;;;;
15/12/2021;Conserva;Abarrotes;5;29.7;148.5;Efectivo;89.37;;;;
23/10/2023;Pan francés;Panadería;1;41.1;41.1;Tarjeta;22.49;;;;
24/07/2020;Yogurt;Lácteos;9;14.82;133.38;Plin;89.3;;;;
4/03/2023;Arvejas;Granos;7;36.55;255.85;Plin;214.3;;;;
20/08/2020;Queso;Lácteos;10;96.49;964.9;Yape;620.33;;;;
16/03/2023;Leche;Lácteos;1;12.82;12.82;Plin;8.32;;;;
16/05/2021;Fideos;Abarrotes;8;69.82;558.56;Tarjeta;287.62;;;;
5/07/2021;Garbanzos;Granos;6;3.37;20.22;Yape;16.04;;;;
4/01/2021;Atún;Abarrotes;6;61.85;371.1;Transferencia;240.79;;;;
4/06/2020;Mantequilla;Lácteos;7;67.77;474.39;Plin;259.39;;;;
16/10/2023;Res;Carnes;8;26;208;Plin;166.57;;;;
1/10/2021;Lentejas;Granos;1;16.64;16.64;Yape;8.63;;;;
26/04/2022;Rosquilla;Panadería;10;32.03;320.3;Transferencia;237.56;;;;
12/01/2024;Cordero;Carnes;7;38.08;266.56;Transferencia;228.12;;;;
9/09/2021;Garbanzos;Granos;3;17.01;51.03;Efectivo;32.26;;;;
21/03/2025;Melón;Frutas;8;85.38;683.04;Transferencia;372.36;;;;
10/09/2024;Mantequilla;Lácteos;7;53.6;375.2;Plin;221.81;;;;
1/09/2022;Quinua;Granos;4;72.35;289.4;Plin;214.18;;;;
20/10/2021;Cordero;Carnes;2;51.12;102.24;Efectivo;60.97;;;;
19/10/2023;Leche;Lácteos;9;13.41;120.69;Yape;75.08;;;;
28/02/2025;Plátano;Frutas;1;88.2;88.2;Plin;54.65;;;;
10/09/2021;Lentejas;Granos;3;88;264;Transferencia;224.27;;;;
14/06/2023;Res;Carnes;2;77.65;155.3;Tarjeta;108.41;;;;
24/01/2022;Sal;Abarrotes;9;69.53;625.77;Tarjeta;444.19;;;;
28/06/2021;Kéfir;Lácteos;6;94.4;566.4;Yape;334.25;;;;
11/06/2022;Maíz;Granos;2;41.6;83.2;Tarjeta;68.51;;;;
27/01/2022;Kéfir;Lácteos;10;73.09;730.9;Plin;546.98;;;;
1/06/2020;Frejoles;Granos;9;63.85;574.65;Transferencia;410.98;;;;
16/10/2022;Mantequilla;Lácteos;4;63.86;255.44;Yape;158.54;;;;
23/01/2025;Arroz;Abarrotes;4;19;76;Tarjeta;66.27;;;;
3/06/2022;Pavo;Carnes;6;67.85;407.1;Plin;303.72;;;;
24/05/2022;Arroz;Abarrotes;1;95.58;95.58;Efectivo;67.26;;;;
28/12/2023;Pavo;Carnes;1;50.32;50.32;Yape;40.11;;;;
24/03/2021;Queso;Lácteos;6;36.15;216.9;Tarjeta;113.18;;;;
23/07/2024;Pavo;Carnes;7;74.78;523.46;Plin;436.04;;;;
1/11/2023;Arroz;Abarrotes;5;93.88;469.4;Efectivo;291.99;;;;
9/05/2025;Queque;Panadería;5;38.18;190.9;Tarjeta;139.26;;;;
16/05/2024;Fideos;Abarrotes;10;8.26;82.6;Tarjeta;68.41;;;;
28/05/2023;Pollo;Carnes;2;68.15;136.3;Tarjeta;117.33;;;;
22/06/2022;Melón;Frutas;5;29.03;145.15;Yape;81.32;;;;
20/07/2022;Leche;Lácteos;2;43.17;86.34;Tarjeta;43.38;;;;
25/12/2024;Queso;Lácteos;7;37.59;263.13;Plin;236.77;;;;
24/10/2023;Leche;Lácteos;9;7.04;63.36;Yape;32.8;;;;
9/07/2025;Melón;Frutas;1;22.52;22.52;Tarjeta;16.65;;;;
23/01/2022;Pera;Frutas;2;63.26;126.52;Transferencia;94.21;;;;
15/07/2021;Queso;Lácteos;8;9.01;72.08;Transferencia;49.25;;;;
18/03/2022;Pollo;Carnes;7;43.97;307.79;Efectivo;177.46;;;;
19/06/2023;Trigo;Granos;7;89.74;628.18;Yape;565.26;;;;
12/10/2021;Aceite;Abarrotes;4;65.19;260.76;Plin;167.2;;;;
28/06/2025;Kéfir;Lácteos;10;47.84;478.4;Tarjeta;304.4;;;;
10/04/2024;Pan integral;Panadería;6;68.45;410.7;Plin;262.32;;;;
5/07/2021;Arroz;Abarrotes;6;10.57;63.42;Plin;39.38;;;;
23/08/2023;Trigo;Granos;4;62.64;250.56;Efectivo;131.01;;;;
11/10/2020;Manzana;Frutas;3;5.41;16.23;Transferencia;10.23;;;;
5/08/2023;Sandía;Frutas;5;97.44;487.2;Efectivo;402.56;;;;
14/11/2024;Kéfir;Lácteos;4;44.68;178.72;Tarjeta;141.88;;;;
6/01/2020;Mantequilla;Lácteos;2;2.61;5.22;Efectivo;4.49;;;;
9/03/2023;Frejoles;Granos;4;78.72;314.88;Yape;270.74;;;;
8/01/2025;Cerdo;Carnes;7;20.68;144.76;Tarjeta;98.05;;;;
16/07/2020;Cerdo;Carnes;10;13.81;138.1;Transferencia;80.26;;;;
20/03/2023;Queque;Panadería;6;74.25;445.5;Tarjeta;273.75;;;;
29/05/2024;Pollo;Carnes;9;1.56;14.04;Plin;7.71;;;;
16/03/2020;Kéfir;Lácteos;1;74.98;74.98;Efectivo;56.64;;;;
29/11/2023;Mantequilla;Lácteos;3;5.22;15.66;Yape;13.49;;;;
8/10/2024;Trigo;Granos;4;84.89;339.56;Plin;273.52;;;;
6/08/2022;Rosquilla;Panadería;9;99.16;892.44;Transferencia;575.69;;;;
8/03/2021;Leche;Lácteos;10;80.2;802;Transferencia;700.2;;;;
16/05/2021;Uva;Frutas;10;64.84;648.4;Transferencia;377.87;;;;
6/05/2022;Pollo;Carnes;3;34.64;103.92;Transferencia;63.36;;;;
12/08/2021;Melón;Frutas;1;64.98;64.98;Efectivo;55.59;;;;
3/01/2025;Conserva;Abarrotes;2;96.65;193.3;Efectivo;171.99;;;;
1/12/2023;Maíz;Granos;4;37.2;148.8;Yape;115.4;;;;
26/10/2022;Azúcar;Abarrotes;6;23.25;139.5;Transferencia;85.61;;;;
10/12/2020;Queso;Lácteos;6;44.02;264.12;Yape;149.26;;;;
4/03/2025;Pavo;Carnes;2;18.21;36.42;Plin;21.76;;;;
19/01/2020;Frejoles;Granos;1;23.4;23.4;Yape;13.25;;;;
1/09/2023;Pavo;Carnes;3;76.84;230.52;Yape;153.63;;;;
27/10/2021;Frejoles;Granos;2;8.81;17.62;Tarjeta;12.62;;;;
6/04/2023;Pan francés;Panadería;7;1.85;12.95;Yape;10.08;;;;
5/08/2022;Croissant;Panadería;5;18.5;92.5;Yape;68.32;;;;
18/06/2023;Pollo;Carnes;4;43.2;172.8;Efectivo;114.61;;;;
22/07/2024;Pan francés;Panadería;7;81.36;569.52;Efectivo;331.83;;;;
20/06/2025;Croissant;Panadería;8;51.36;410.88;Efectivo;326.06;;;;
17/12/2024;Trigo;Granos;1;57.5;57.5;Tarjeta;51.15;;;;
14/08/2021;Cordero;Carnes;10;60.19;601.9;Tarjeta;474.57;;;;
11/05/2024;Sal;Abarrotes;1;34.12;34.12;Yape;17.24;;;;
1/01/2021;Fideos;Abarrotes;3;19.3;57.9;Yape;47.29;;;;
23/03/2020;Pera;Frutas;1;95.18;95.18;Tarjeta;50.95;;;;
8/11/2021;Arroz;Abarrotes;1;17.14;17.14;Transferencia;9.86;;;;
25/12/2021;Croissant;Panadería;8;42.28;338.24;Efectivo;299.96;;;;
2/02/2022;Garbanzos;Granos;2;98.77;197.54;Efectivo;163.71;;;;
29/08/2023;Mantequilla;Lácteos;10;51.45;514.5;Efectivo;363.44;;;;
26/02/2024;Melón;Frutas;5;47.13;235.65;Efectivo;130.85;;;;
10/03/2022;Lentejas;Granos;4;42.35;169.4;Tarjeta;138.12;;;;
1/05/2020;Queque;Panadería;1;50.28;50.28;Yape;26.41;;;;
10/12/2024;Mantequilla;Lácteos;1;5.42;5.42;Efectivo;4.54;;;;
7/07/2023;Naranja;Frutas;7;74.64;522.48;Tarjeta;349.88;;;;
1/07/2022;Manzana;Frutas;4;6.24;24.96;Efectivo;17.31;;;;
30/12/2024;Sandía;Frutas;5;78;390;Plin;324.08;;;;
15/03/2020;Plátano;Frutas;4;91.1;364.4;Tarjeta;194.76;;;;
16/05/2024;Naranja;Frutas;1;20.41;20.41;Tarjeta;16.06;;;;
19/05/2020;Fideos;Abarrotes;9;69.11;621.99;Tarjeta;553.48;;;;
16/04/2021;Kéfir;Lácteos;3;72.6;217.8;Tarjeta;195.12;;;;
5/06/2023;Arroz;Abarrotes;1;65.2;65.2;Tarjeta;39.52;;;;
21/08/2025;Manzana;Frutas;1;55.76;55.76;Efectivo;43.01;;;;
16/01/2021;Plátano;Frutas;7;27.29;191.03;Efectivo;170.38;;;;
10/03/2021;Uva;Frutas;5;24.3;121.5;Efectivo;80.32;;;;
29/09/2022;Empanada;Panadería;9;98.73;888.57;Plin;502.34;;;;
25/01/2023;Trigo;Granos;7;69.6;487.2;Plin;282.06;;;;
9/01/2022;Quinua;Granos;3;62.57;187.71;Efectivo;96.14;;;;
9/07/2024;Yogurt;Lácteos;4;74.58;298.32;Efectivo;196.2;;;;
11/05/2025;Mantequilla;Lácteos;9;13.87;124.83;Transferencia;84.98;;;;
28/04/2025;Uva;Frutas;9;7.43;66.87;Efectivo;42.29;;;;
30/01/2025;Pan francés;Panadería;2;42.18;84.36;Efectivo;69.04;;;;
5/06/2021;Yogurt;Lácteos;8;15.27;122.16;Plin;101.07;;;;
13/06/2025;Leche;Lácteos;9;3.39;30.51;Yape;24.63;;;;
16/12/2022;Azúcar;Abarrotes;8;21;168;Tarjeta;101.68;;;;
29/04/2023;Arroz;Abarrotes;9;85.89;773.01;Tarjeta;540.92;;;;
27/12/2021;Frejoles;Granos;3;87.16;261.48;Transferencia;176.7;;;;
25/08/2022;Yogurt;Lácteos;10;53.62;536.2;Plin;437.7;;;;
25/04/2025;Naranja;Frutas;5;69.57;347.85;Plin;295.04;;;;
1/07/2020;Kéfir;Lácteos;7;1.57;10.99;Tarjeta;7.19;;;;
14/06/2024;Maíz;Granos;3;92.94;278.82;Efectivo;213.32;;;;
9/06/2022;Manzana;Frutas;7;30.42;212.94;Yape;176.48;;;;
14/12/2024;Arroz;Abarrotes;5;75.22;376.1;Efectivo;318.13;;;;
23/06/2023;Pescado;Carnes;2;74.19;148.38;Transferencia;122.67;;;;
4/02/2024;Pan francés;Panadería;6;10.45;62.7;Efectivo;52.86;;;;
11/06/2024;Pan integral;Panadería;9;93.89;845.01;Yape;748.97;;;;
18/03/2023;Atún;Abarrotes;7;37.72;264.04;Transferencia;169.07;;;;
28/05/2024;Sandía;Frutas;3;44.63;133.89;Plin;115.53;;;;
11/08/2021;Aceite;Abarrotes;8;12;96;Tarjeta;75.48;;;;
3/01/2020;Fideos;Abarrotes;1;88.75;88.75;Tarjeta;64.36;;;;
30/12/2021;Aceite;Abarrotes;3;26.11;78.33;Yape;41.81;;;;
30/09/2024;Azúcar;Abarrotes;4;50.3;201.2;Tarjeta;115.16;;;;
13/02/2020;Naranja;Frutas;2;98.73;197.46;Transferencia;176.37;;;;
6/03/2024;Sal;Abarrotes;2;73.4;146.8;Transferencia;102.47;;;;
26/02/2022;Lentejas;Granos;2;41.56;83.12;Plin;43.92;;;;
24/03/2024;Sal;Abarrotes;5;80.18;400.9;Plin;349.93;;;;
11/06/2020;Empanada;Panadería;8;47.39;379.12;Transferencia;260.42;;;;
19/06/2024;Arvejas;Granos;10;43.42;434.2;Yape;357.14;;;;
6/04/2023;Uva;Frutas;5;73.58;367.9;Tarjeta;275.47;;;;
13/05/2024;Pescado;Carnes;5;75;375;Plin;232.27;;;;
8/02/2025;Yogurt;Lácteos;2;48.86;97.72;Yape;56.3;;;;
25/12/2022;Queque;Panadería;4;22.12;88.48;Efectivo;66.97;;;;
16/04/2022;Pan integral;Panadería;5;54.84;274.2;Efectivo;242.66;;;;
27/01/2023;Quinua;Granos;6;52.62;315.72;Yape;159.31;;;;
12/05/2022;Cordero;Carnes;5;2.66;13.3;Yape;6.98;;;;
27/12/2024;Sal;Abarrotes;4;79.52;318.08;Plin;174.24;;;;
12/02/2024;Pavo;Carnes;5;11.42;57.1;Efectivo;30.35;;;;
12/06/2022;Maíz;Granos;2;42.77;85.54;Yape;49.03;;;;
30/05/2023;Queque;Panadería;9;83.17;748.53;Tarjeta;628.1;;;;
16/06/2023;Pescado;Carnes;4;32.86;131.44;Efectivo;115.67;;;;
6/10/2021;Naranja;Frutas;1;24.04;24.04;Efectivo;12.86;;;;
15/08/2022;Pan integral;Panadería;7;54.07;378.49;Plin;304.32;;;;
21/03/2025;Conserva;Abarrotes;4;85.98;343.92;Plin;222.07;;;;
26/08/2024;Sandía;Frutas;7;13.51;94.57;Efectivo;49.27;;;;
3/03/2022;Melón;Frutas;3;64.68;194.04;Yape;161.23;;;;
22/05/2020;Lentejas;Granos;9;19.55;175.95;Transferencia;128.1;;;;
6/02/2023;Cordero;Carnes;1;81.97;81.97;Plin;57.52;;;;
29/09/2020;Frejoles;Granos;4;75.22;300.88;Transferencia;239.03;;;;
31/01/2020;Lentejas;Granos;1;28.44;28.44;Yape;15.65;;;;
19/08/2021;Sal;Abarrotes;1;4.31;4.31;Yape;3.37;;;;
20/02/2020;Croissant;Panadería;8;83.13;665.04;Transferencia;370.33;;;;
19/05/2020;Azúcar;Abarrotes;3;88.81;266.43;Yape;214.44;;;;
26/01/2022;Trigo;Granos;4;48.23;192.92;Yape;150.71;;;;
9/07/2022;Arvejas;Granos;2;30.49;60.98;Transferencia;30.93;;;;
12/06/2020;Pan francés;Panadería;4;38.87;155.48;Plin;83.2;;;;
5/01/2024;Uva;Frutas;7;1.1;7.7;Tarjeta;4.94;;;;
18/02/2025;Maíz;Granos;2;24.55;49.1;Efectivo;36.04;;;;
3/05/2021;Galletas;Abarrotes;4;31.21;124.84;Transferencia;78.43;;;;
28/10/2020;Yogurt;Lácteos;4;98.19;392.76;Transferencia;341.2;;;;
1/11/2024;Cordero;Carnes;3;24.35;73.05;Transferencia;44.38;;;;
20/10/2024;Pan integral;Panadería;2;24.14;48.28;Transferencia;34.29;;;;
13/02/2022;Garbanzos;Granos;8;86.32;690.56;Tarjeta;477.2;;;;
6/05/2022;Frejoles;Granos;9;51.6;464.4;Plin;271.62;;;;
26/02/2024;Pollo;Carnes;1;17.09;17.09;Plin;13.91;;;;
24/12/2022;Pavo;Carnes;7;38.58;270.06;Plin;174;;;;
16/04/2021;Res;Carnes;4;87.96;351.84;Efectivo;233.82;;;;
10/08/2024;Kéfir;Lácteos;1;13.4;13.4;Efectivo;11.7;;;;
21/02/2020;Arvejas;Granos;6;92.66;555.96;Transferencia;498.79;;;;
24/03/2023;Arroz;Abarrotes;1;17.16;17.16;Yape;14.76;;;;
21/06/2020;Yogurt;Lácteos;1;26.55;26.55;Plin;20.3;;;;
25/11/2021;Arvejas;Granos;4;19.32;77.28;Tarjeta;60.89;;;;
24/10/2020;Sal;Abarrotes;2;17.04;34.08;Yape;21.75;;;;
15/03/2025;Pescado;Carnes;3;38.08;114.24;Transferencia;63.4;;;;
26/01/2021;Leche;Lácteos;6;76.54;459.24;Efectivo;231.74;;;;
22/07/2020;Res;Carnes;7;98.63;690.41;Efectivo;419.23;;;;
25/01/2023;Queque;Panadería;1;54.91;54.91;Plin;40.36;;;;
15/08/2023;Arroz;Abarrotes;4;29.59;118.36;Plin;77.74;;;;
6/03/2020;Manzana;Frutas;4;61.91;247.64;Efectivo;169.14;;;;
11/03/2021;Manzana;Frutas;3;4.78;14.34;Yape;9.93;;;;
20/09/2021;Leche;Lácteos;3;78.05;234.15;Transferencia;117.38;;;;
13/03/2023;Queso;Lácteos;6;89.29;535.74;Yape;268.1;;;;
31/12/2020;Frejoles;Granos;5;58.28;291.4;Efectivo;253.78;;;;
13/11/2023;Fideos;Abarrotes;5;52.66;263.3;Transferencia;155.79;;;;
2/12/2021;Quinua;Granos;3;41.64;124.92;Transferencia;76.3;;;;
23/03/2023;Pera;Frutas;2;72.78;145.56;Transferencia;108.83;;;;
6/04/2022;Melón;Frutas;3;88.03;264.09;Plin;212.1;;;;
28/02/2020;Trigo;Granos;5;1.78;8.9;Tarjeta;7.84;;;;
1/10/2022;Arroz;Abarrotes;1;72.68;72.68;Tarjeta;51.7;;;;
21/11/2021;Naranja;Frutas;10;39.84;398.4;Transferencia;325.36;;;;
29/01/2025;Lentejas;Granos;1;37.1;37.1;Transferencia;31.55;;;;
7/07/2024;Quinua;Granos;1;43.85;43.85;Plin;34.05;;;;
31/07/2025;Conserva;Abarrotes;10;96.48;964.8;Transferencia;616.7;;;;
31/12/2022;Kéfir;Lácteos;10;34.31;343.1;Efectivo;223.37;;;;
13/11/2021;Mantequilla;Lácteos;8;49.22;393.76;Plin;273.43;;;;
22/01/2025;Res;Carnes;1;69.54;69.54;Yape;61.39;;;;
14/09/2021;Pescado;Carnes;2;25.07;50.14;Tarjeta;44.69;;;;
22/04/2023;Maíz;Granos;5;40.73;203.65;Yape;109.67;;;;
9/07/2020;Pan francés;Panadería;8;55.46;443.68;Yape;329.92;;;;
28/11/2024;Res;Carnes;8;39.95;319.6;Yape;264.25;;;;
26/12/2020;Croissant;Panadería;7;57.48;402.36;Efectivo;342.26;;;;
28/12/2024;Fideos;Abarrotes;4;38.04;152.16;Yape;92.6;;;;
3/07/2022;Queso;Lácteos;4;69.93;279.72;Transferencia;176.89;;;;
27/07/2022;Naranja;Frutas;8;79.93;639.44;Plin;466.21;;;;
12/02/2024;Sandía;Frutas;5;32.9;164.5;Efectivo;118.47;;;;
29/08/2025;Pera;Frutas;1;10.38;10.38;Tarjeta;9.33;;;;
24/02/2025;Atún;Abarrotes;2;60.23;120.46;Transferencia;63.6;;;;
9/04/2020;Quinua;Granos;6;58.84;353.04;Yape;210.3;;;;
19/01/2020;Melón;Frutas;2;18.23;36.46;Efectivo;20.36;;;;
7/12/2023;Frejoles;Granos;4;6.02;24.08;Efectivo;12.24;;;;
21/06/2022;Sandía;Frutas;4;74.58;298.32;Plin;228.55;;;;
14/03/2024;Leche;Lácteos;6;73.32;439.92;Efectivo;325.8;;;;
11/06/2024;Pan francés;Panadería;7;52.23;365.61;Tarjeta;183.63;;;;
26/01/2024;Pan integral;Panadería;7;92.85;649.95;Efectivo;536.99;;;;
25/09/2023;Naranja;Frutas;7;73.06;511.42;Yape;383.81;;;;
21/04/2021;Leche;Lácteos;6;87.51;525.06;Efectivo;446.8;;;;
4/01/2021;Queque;Panadería;2;22.98;45.96;Efectivo;34.75;;;;
6/05/2024;Lentejas;Granos;4;16.64;66.56;Transferencia;39.83;;;;
2/05/2025;Kéfir;Lácteos;3;43.95;131.85;Efectivo;79.7;;;;
31/08/2023;Arroz;Abarrotes;4;54.74;218.96;Efectivo;145.67;;;;
6/06/2020;Manzana;Frutas;2;50.7;101.4;Efectivo;71.64;;;;
22/12/2022;Rosquilla;Panadería;1;86.83;86.83;Yape;55.5;;;;
23/08/2024;Arvejas;Granos;3;1.1;3.3;Efectivo;2.49;;;;
9/12/2023;Pera;Frutas;5;53.52;267.6;Yape;135.29;;;;
1/04/2023;Pan francés;Panadería;9;41.53;373.77;Yape;221.04;;;;
6/03/2022;Maíz;Granos;9;82.26;740.34;Efectivo;462.34;;;;
18/02/2021;Trigo;Granos;10;41.18;411.8;Transferencia;220.88;;;;
2/09/2023;Croissant;Panadería;1;97.91;97.91;Efectivo;63.47;;;;
3/07/2022;Naranja;Frutas;10;14.2;142;Tarjeta;117.35;;;;
6/02/2024;Res;Carnes;5;67.03;335.15;Transferencia;213.99;;;;
12/01/2023;Cordero;Carnes;10;46.13;461.3;Efectivo;286.79;;;;
15/02/2022;Aceite;Abarrotes;2;78.92;157.84;Transferencia;95.04;;;;
17/08/2020;Plátano;Frutas;2;80.21;160.42;Yape;93.6;;;;
11/12/2023;Crema;Lácteos;9;18.11;162.99;Plin;128.12;;;;
27/07/2023;Atún;Abarrotes;6;59.16;354.96;Tarjeta;195.5;;;;
12/07/2023;Pera;Frutas;1;51.58;51.58;Yape;30.67;;;;
30/10/2020;Trigo;Granos;6;17.48;104.88;Efectivo;84.02;;;;
8/09/2023;Kéfir;Lácteos;5;84.14;420.7;Tarjeta;261.98;;;;
19/07/2021;Melón;Frutas;1;47.45;47.45;Tarjeta;28.96;;;;
22/09/2024;Pera;Frutas;9;84.96;764.64;Transferencia;490.63;;;;
2/03/2020;Aceite;Abarrotes;8;38.06;304.48;Yape;197.11;;;;
4/02/2020;Fideos;Abarrotes;7;40.04;280.28;Transferencia;188.2;;;;
30/05/2021;Melón;Frutas;7;27.62;193.34;Tarjeta;130.04;;;;
17/05/2022;Pavo;Carnes;3;56.93;170.79;Efectivo;107.48;;;;
3/05/2025;Fideos;Abarrotes;8;89.34;714.72;Tarjeta;387.6;;;;
16/10/2024;Pan integral;Panadería;3;19.2;57.6;Tarjeta;37.06;;;;
8/11/2021;Arvejas;Granos;6;77.19;463.14;Tarjeta;251.67;;;;
2/06/2023;Quinua;Granos;4;39.51;158.04;Tarjeta;88.79;;;;
19/12/2022;Pan francés;Panadería;1;42.81;42.81;Transferencia;31.79;;;;
14/04/2023;Pollo;Carnes;4;20.91;83.64;Yape;67.26;;;;
22/01/2022;Uva;Frutas;9;8.43;75.87;Efectivo;42.79;;;;
23/05/2022;Sal;Abarrotes;2;28.28;56.56;Yape;32.57;;;;
19/02/2022;Sandía;Frutas;6;75.34;452.04;Efectivo;261.79;;;;
24/06/2023;Pavo;Carnes;8;70.27;562.16;Tarjeta;495.79;;;;
3/02/2025;Pera;Frutas;9;14.14;127.26;Yape;85.67;;;;
17/03/2022;Pan francés;Panadería;10;32.52;325.2;Efectivo;190.37;;;;
16/11/2020;Atún;Abarrotes;6;92.18;553.08;Plin;489.75;;;;
21/11/2022;Plátano;Frutas;10;40.51;405.1;Transferencia;255.97;;;;
13/04/2020;Crema;Lácteos;7;20.87;146.09;Plin;99.14;;;;
6/10/2021;Yogurt;Lácteos;8;25.73;205.84;Efectivo;133.49;;;;
24/08/2023;Empanada;Panadería;1;37.68;37.68;Yape;24.33;;;;
18/01/2024;Arroz;Abarrotes;7;55.66;389.62;Yape;319.47;;;;
20/04/2020;Pollo;Carnes;6;31.56;189.36;Efectivo;124.7;;;;
27/03/2022;Queque;Panadería;10;84.86;848.6;Yape;712.33;;;;
17/12/2023;Atún;Abarrotes;6;59.44;356.64;Efectivo;190.93;;;;
14/04/2020;Yogurt;Lácteos;8;33.67;269.36;Yape;219.03;;;;
17/09/2020;Galletas;Abarrotes;10;52.3;523;Efectivo;419.99;;;;
24/07/2025;Arroz;Abarrotes;5;45.81;229.05;Tarjeta;170.18;;;;
17/06/2020;Rosquilla;Panadería;1;79.13;79.13;Plin;69.09;;;;
24/06/2020;Res;Carnes;7;74.64;522.48;Transferencia;405;;;;
30/01/2023;Pavo;Carnes;8;48.89;391.12;Tarjeta;221.97;;;;
5/03/2023;Pescado;Carnes;2;31.91;63.82;Transferencia;39.67;;;;
7/08/2022;Pescado;Carnes;4;57.49;229.96;Yape;205.62;;;;
21/06/2022;Mantequilla;Lácteos;9;29.28;263.52;Efectivo;181.45;;;;
2/08/2023;Uva;Frutas;1;39.1;39.1;Plin;26.82;;;;
